Age,Workclass,Education,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Sex_Race
49,2,11,8,2,10,3,37,37,2
49,0,11,8,2,9,3,52,37,9
49,0,13,15,5,8,4,45,37,4
49,2,11,8,2,6,3,46,37,4
49,2,11,8,2,2,3,37,37,4
49,2,11,8,2,2,3,37,37,9
49,3,15,10,2,10,3,53,37,4
49,0,15,10,2,9,3,43,37,9
49,0,11,8,2,-2,3,44,37,9
49,2,1,5,2,2,3,37,37,9
49,2,8,13,0,10,4,56,37,9
49,2,11,8,2,2,3,37,37,9
49,2,11,8,5,7,5,37,37,4
49,2,11,8,0,13,4,37,37,9
49,2,4,3,0,5,5,37,37,4
49,2,1,5,5,6,4,37,37,9
49,2,11,8,2,2,3,49,37,9
49,4,15,10,2,12,3,45,37,9
49,2,8,13,2,10,3,37,37,9
49,2,11,8,0,7,4,25,37,9
49,2,15,10,2,8,3,45,37,9
49,2,11,8,2,10,3,49,37,4
49,2,6,11,2,2,3,37,37,4
49,2,4,3,2,5,3,37,37,4
49,2,11,8,2,10,3,16,37,9
49,2,11,8,2,2,3,26,37,9
49,2,15,10,2,2,3,37,37,9
49,3,8,13,2,10,3,53,37,7
49,2,11,8,8,13,4,37,37,9
49,2,3,6,2,13,3,37,37,7
49,2,8,13,2,4,3,49,37,9
49,2,15,10,2,4,3,56,37,7
49,3,11,8,2,5,3,66,37,4
49,2,6,11,2,8,3,37,37,4
49,2,8,13,0,2,4,37,37,4
49,2,3,6,2,7,3,37,37,9
49,3,11,8,0,13,4,60,37,9
49,3,9,17,2,8,3,56,37,4
49,2,8,13,2,4,3,49,37,9
49,2,11,8,2,6,3,45,37,4
49,2,8,13,2,10,3,37,37,9
49,2,15,10,2,10,3,37,37,9
49,2,1,5,2,6,3,49,37,9
49,2,11,8,7,2,4,37,37,9
49,4,8,13,2,9,3,46,37,4
49,3,11,8,0,2,4,44,37,1
49,2,11,8,2,2,3,37,37,4
49,0,11,8,2,2,3,37,37,9
49,2,6,11,2,2,3,37,37,4
49,3,13,16,2,8,3,37,37,4
49,2,15,10,2,2,3,37,37,9
49,2,11,8,2,2,3,49,37,9
49,3,11,8,2,13,3,61,37,2
49,2,15,10,2,13,3,28,37,9
49,2,11,8,2,10,3,37,37,4
49,2,8,13,2,12,3,28,37,9
49,3,15,10,0,4,4,60,37,4
49,2,8,13,4,8,4,25,37,9
49,2,15,10,2,4,3,49,37,4
49,2,11,8,2,10,3,49,37,4
49,2,11,8,2,10,3,37,37,9
49,2,8,13,2,4,3,37,37,9
49,2,8,13,2,7,3,37,23,8
49,3,6,11,2,4,3,37,37,9
49,2,4,3,4,2,4,37,27,4
49,3,8,13,2,10,3,49,37,4
49,2,8,13,2,8,3,28,37,9
49,2,5,5,2,5,3,56,37,9
49,0,15,10,2,-2,3,37,37,9
49,0,11,8,2,8,3,37,37,7
49,2,6,11,2,12,3,37,37,9
49,2,11,8,0,7,4,28,37,9
49,2,5,4,2,6,3,56,37,2
49,3,13,15,2,8,3,56,37,9
49,4,13,15,2,8,3,37,37,9
49,2,11,8,5,6,4,45,37,9
49,0,15,10,2,7,3,49,37,9
49,2,15,10,5,6,4,37,37,7
49,0,11,8,2,13,3,37,37,9
49,0,13,16,2,8,3,56,37,9
49,2,11,8,2,2,3,37,37,9
49,4,6,12,2,10,3,37,37,2
49,0,11,8,2,9,3,54,37,9
49,2,11,8,5,10,4,49,37,9
49,0,13,15,2,8,3,37,37,9
49,2,15,10,2,7,3,27,37,7
49,2,11,8,0,2,4,37,37,9
49,2,6,11,2,13,3,54,37,9
49,2,13,15,2,4,3,56,37,9
49,2,8,13,2,4,3,49,37,9
49,3,15,10,2,5,3,63,37,7
49,2,15,10,2,13,3,56,23,7
49,0,15,10,0,-2,4,37,37,1
49,2,11,8,0,2,4,46,37,8
49,2,11,8,0,2,4,37,37,4
49,2,11,8,2,10,3,45,37,9
49,2,3,6,2,6,3,37,37,4
49,2,11,8,2,6,3,45,37,4
49,2,11,8,4,5,4,21,27,9
49,2,4,6,2,2,3,45,37,9
49,3,11,8,2,10,3,56,37,9
49,2,6,11,5,5,4,49,37,4
49,0,11,8,2,6,3,37,37,9
49,2,15,10,5,8,4,28,37,8
49,2,11,8,2,4,3,37,37,2
49,2,8,13,2,4,3,37,37,9
49,2,8,13,2,4,3,53,37,4
49,2,15,10,0,13,4,66,37,9
49,0,13,15,5,8,4,26,37,9
49,2,8,13,2,8,3,37,37,9
49,2,5,5,0,13,4,37,37,2
49,2,4,3,5,6,4,49,37,9
49,2,15,10,2,2,3,37,37,9
49,3,1,5,2,10,3,45,37,9
49,2,11,8,2,6,3,37,37,4
49,2,8,13,2,8,3,37,37,9
49,2,11,8,2,6,3,37,37,9
49,3,13,16,2,8,3,56,37,9
49,3,11,8,2,5,3,61,37,9
49,2,13,3,2,6,3,37,24,4
49,0,8,13,2,12,3,37,37,9
49,4,11,8,2,13,3,37,37,9
49,2,6,11,2,2,3,46,28,9
49,2,11,8,2,2,3,37,37,4
49,3,6,11,2,5,3,46,37,4
49,2,8,13,2,2,3,49,37,9
49,2,11,8,8,7,5,19,37,9
49,2,15,10,2,2,3,37,37,9
49,3,8,13,2,4,3,49,37,2
49,2,11,8,2,13,3,53,37,4
49,2,11,8,2,-2,3,37,37,9
49,2,4,3,2,2,3,37,27,9
49,2,11,8,2,13,3,66,37,9
49,2,11,8,2,13,3,56,37,9
49,2,11,8,2,6,3,37,37,9
49,0,13,15,2,4,3,56,37,4
49,2,15,10,2,10,3,45,37,9
49,2,8,13,0,-2,5,37,37,9
49,2,11,8,2,13,3,60,37,9
49,3,11,8,0,10,4,37,37,9
49,2,15,10,2,4,3,45,37,9
49,3,8,13,2,8,3,56,37,9
49,2,11,8,2,7,3,37,37,9
49,3,15,10,2,10,3,45,37,4
49,2,13,15,2,4,3,49,25,9
49,2,11,8,2,2,3,37,37,4
49,3,1,5,2,2,3,27,37,9
49,3,13,16,2,8,3,45,37,4
49,2,11,8,2,2,3,37,37,9
49,3,11,8,0,4,5,28,37,9
49,2,1,5,2,6,3,43,37,9
49,2,11,8,2,10,3,37,37,9
49,3,9,17,2,8,3,60,37,9
49,3,8,13,2,4,3,49,37,9
49,2,13,15,2,10,3,37,37,9
49,0,6,12,2,9,3,37,37,9
49,3,13,16,2,8,3,49,37,4
49,4,11,8,2,2,3,37,37,9
49,2,15,10,2,-2,3,37,37,2
49,2,15,10,0,8,4,37,37,9
49,2,11,8,2,2,3,49,37,9
49,0,11,8,0,2,4,37,37,7
49,3,13,15,2,5,3,45,37,9
49,2,3,6,7,6,5,37,37,9
49,2,11,8,2,6,3,37,37,9
49,2,8,13,2,4,3,37,37,9
49,0,13,16,2,0,3,49,37,9
49,2,15,10,5,-2,5,45,37,9
49,2,6,11,2,8,3,37,37,4
49,2,8,13,0,4,4,37,27,9
49,2,13,15,2,8,3,49,37,2
49,3,15,10,2,2,3,37,37,9
49,2,1,5,2,2,3,46,37,4
49,0,13,15,2,8,3,49,37,9
49,2,8,13,2,8,3,44,37,9
49,2,11,8,2,13,3,53,37,9
49,2,4,6,2,6,3,45,37,9
49,2,11,8,0,-2,5,37,37,9
49,2,11,8,2,6,3,37,37,4
49,2,3,6,2,7,3,26,37,9
49,2,8,13,2,8,3,49,37,4
49,2,15,10,2,8,3,37,37,9
49,2,4,3,2,2,3,45,37,4
49,2,8,13,2,4,3,45,37,9
49,0,13,15,2,4,3,49,37,9
49,3,5,4,2,13,3,37,37,4
49,2,11,8,2,10,3,45,37,4
49,2,1,5,2,6,3,45,37,9
49,2,8,13,2,4,3,37,37,9
49,2,8,13,2,8,3,52,37,9
49,2,15,10,2,2,3,37,37,9
49,2,11,8,2,6,3,21,37,9
49,2,8,13,2,6,3,37,25,9
49,2,13,15,2,10,3,37,37,9
49,3,8,13,2,10,3,53,37,9
49,2,6,11,2,-2,3,37,37,9
49,2,6,11,2,10,3,37,37,9
49,2,15,10,2,10,3,37,37,9
49,2,15,10,2,13,3,25,37,4
49,3,15,10,2,10,3,49,37,4
49,2,11,8,2,4,3,56,37,4
30,2,15,10,2,4,3,49,25,9
30,2,11,8,2,13,3,45,37,4
30,2,11,8,2,7,3,27,37,9
30,2,15,10,2,10,3,44,37,9
30,0,15,10,2,4,3,27,37,9
30,2,5,5,5,7,4,37,37,9
30,3,9,17,2,8,3,37,37,9
30,2,11,8,5,2,4,19,37,4
30,0,8,13,5,8,4,45,37,9
30,2,1,5,7,13,5,37,37,9
30,2,1,5,2,6,3,37,37,9
30,2,11,8,5,2,4,27,37,9
30,2,15,10,2,-2,3,37,37,9
30,0,6,12,5,9,5,37,37,4
30,2,11,8,2,13,3,49,37,9
30,2,15,10,2,-2,3,37,37,9
30,0,8,13,7,8,4,37,37,6
30,2,3,6,2,9,3,37,37,4
30,2,11,8,2,2,3,37,37,9
30,2,8,13,5,4,4,37,37,9
30,3,8,13,2,4,3,49,37,9
30,3,6,11,2,2,3,49,37,4
30,2,8,13,5,8,5,37,37,9
30,3,8,13,2,8,3,49,28,9
30,2,11,8,5,6,4,49,37,9
30,4,6,11,2,2,3,37,37,9
30,2,13,16,2,8,3,23,37,9
30,2,11,8,0,7,4,24,37,7
30,2,13,16,2,8,3,56,37,9
30,2,3,6,2,5,3,53,37,4
30,2,6,11,2,10,3,49,37,9
30,2,3,6,2,2,3,37,37,6
30,4,15,10,5,13,4,37,37,9
30,2,5,5,5,5,4,37,28,4
30,2,13,15,2,8,3,37,37,4
30,2,1,5,0,6,4,37,37,9
30,2,11,8,5,6,4,49,37,4
30,2,8,13,2,9,3,37,37,4
30,2,3,6,5,13,5,37,37,4
30,2,15,10,2,13,3,26,37,9
30,3,1,5,2,2,3,46,37,9
30,2,8,13,8,-2,5,56,37,9
30,2,11,8,2,2,3,37,37,9
30,2,6,12,2,4,3,28,37,9
30,2,8,13,2,4,3,53,37,9
30,2,15,10,2,10,3,49,37,4
30,2,11,8,2,13,3,37,37,9
30,2,15,10,5,-2,4,37,37,8
30,2,11,8,5,7,4,18,37,9
30,2,8,13,5,8,4,49,37,9
30,2,15,10,7,10,4,52,37,4
30,2,15,10,2,4,3,37,37,7
30,2,15,10,2,6,3,45,37,3
30,2,13,16,2,8,3,49,37,9
30,2,4,3,2,6,3,37,27,9
30,2,6,11,2,10,3,37,37,9
30,2,3,6,5,2,4,37,25,4
30,2,8,13,2,10,3,37,37,9
30,2,15,10,5,7,4,18,37,9
30,2,11,8,5,7,4,37,37,9
30,2,11,8,2,5,3,45,37,9
30,4,6,11,2,10,3,37,37,9
30,2,11,8,2,13,3,49,37,9
30,2,15,10,2,7,3,53,27,7
30,2,15,10,2,5,3,49,37,9
30,3,11,8,0,7,5,25,37,9
30,2,4,3,2,5,3,37,27,9
30,2,8,13,2,6,3,37,27,9
30,2,1,5,5,7,4,37,37,4
30,2,6,12,2,2,3,37,37,9
30,2,15,10,2,2,3,45,37,9
30,2,15,10,5,2,5,43,27,9
30,3,8,13,2,5,3,61,37,9
30,0,9,17,5,8,4,49,27,7
30,2,11,8,2,2,3,37,37,9
30,2,15,10,2,5,3,37,37,4
30,3,15,10,2,2,3,37,37,9
30,2,15,10,2,2,3,37,37,4
30,2,3,6,2,2,3,37,27,9
30,2,15,10,2,2,3,61,37,4
30,2,11,8,2,2,3,37,37,7
30,2,4,3,2,6,3,37,27,4
30,3,11,8,2,5,3,66,37,9
30,2,4,6,0,13,4,37,37,9
30,2,15,10,2,-2,3,49,37,4
30,2,1,5,5,2,4,45,37,9
30,2,11,8,2,2,3,37,27,9
30,2,11,8,2,8,3,49,37,9
30,4,6,11,2,9,3,28,37,9
30,2,13,15,5,8,4,25,37,9
30,2,8,13,2,4,3,37,37,9
30,4,8,13,2,8,3,53,37,9
30,0,11,8,2,-2,3,45,37,9
30,4,11,8,2,5,3,37,37,4
30,2,8,13,2,10,3,37,37,4
30,2,15,10,5,10,4,37,37,4
30,2,11,8,7,-2,4,45,37,9
30,2,13,15,2,8,3,37,37,9
30,2,8,13,2,8,3,37,37,2
30,2,11,8,5,10,4,46,37,1
30,2,15,10,5,-2,4,37,37,4
30,2,3,6,5,6,4,23,37,9
30,2,11,8,2,6,3,49,37,9
30,3,15,10,2,10,3,46,37,4
30,0,11,8,2,9,3,46,37,4
30,2,11,8,7,13,4,37,37,9
30,2,11,8,2,13,3,60,37,9
30,2,11,8,0,13,4,37,37,9
30,2,11,8,2,7,3,37,37,9
30,2,11,8,2,5,3,37,37,9
30,4,15,10,5,4,4,37,37,9
30,2,8,13,5,8,4,49,37,9
30,2,11,8,2,7,3,37,37,4
30,2,11,8,5,2,4,49,37,2
30,2,11,8,5,5,4,37,25,9
30,0,15,10,2,9,3,54,37,9
30,2,11,8,0,2,4,37,37,9
30,2,13,15,5,4,4,37,37,7
30,2,4,3,2,7,3,37,27,9
30,2,11,8,5,4,4,37,37,9
30,2,11,8,2,7,3,37,28,9
30,2,11,8,0,2,4,45,37,9
30,2,11,8,2,13,3,28,37,9
30,2,6,11,0,2,4,37,37,4
30,2,15,10,2,4,3,37,37,9
30,2,11,8,2,13,3,37,37,4
30,3,6,12,2,2,4,49,37,9
30,2,15,10,2,2,3,37,37,9
30,2,11,8,2,2,3,37,37,9
30,2,11,8,5,6,4,37,37,4
30,2,15,10,2,2,3,37,37,5
30,2,11,8,5,2,4,45,37,4
30,0,11,8,2,12,3,37,37,4
30,2,11,8,2,2,3,21,37,4
30,2,8,13,2,-2,3,37,37,4
30,2,8,13,2,4,3,37,37,9
30,2,8,13,2,-2,3,37,37,9
30,2,8,13,2,4,3,49,37,4
30,3,11,8,2,4,3,37,37,9
30,2,11,8,5,2,4,37,37,4
30,2,11,8,2,2,3,43,37,2
30,4,15,10,5,2,4,37,37,9
30,2,11,8,2,8,3,45,37,4
30,2,8,13,2,2,3,37,37,7
30,2,15,10,2,4,4,49,37,9
30,2,11,8,2,2,3,37,37,9
30,2,11,8,5,10,4,37,37,9
30,2,6,11,5,13,4,56,37,9
30,2,15,10,2,13,3,37,37,9
30,2,11,8,5,6,4,56,37,6
30,2,11,8,2,10,3,53,37,2
30,3,9,17,5,8,4,37,37,9
30,2,13,15,2,8,3,43,37,4
30,0,15,10,2,7,3,37,37,9
30,2,11,8,2,10,3,37,37,9
30,2,6,12,2,6,3,21,37,9
30,2,6,11,2,2,3,37,37,9
30,3,11,8,5,2,4,44,37,9
30,2,8,13,5,4,4,37,37,9
30,2,8,13,2,10,3,53,37,9
30,2,15,10,2,2,3,53,37,9
30,2,6,11,2,8,3,45,37,9
30,2,8,13,2,8,3,49,37,2
30,2,11,8,0,2,4,37,37,7
30,2,8,13,5,-2,4,37,37,4
30,2,11,8,0,13,4,53,37,4
30,3,5,5,2,2,3,37,37,4
30,3,15,10,2,6,3,46,37,9
30,2,8,13,5,-2,4,49,37,4
30,4,6,11,0,9,4,37,37,2
30,2,13,16,5,12,4,53,37,9
30,0,15,10,2,9,3,25,37,9
30,2,11,8,2,6,3,37,37,5
30,3,8,13,4,4,4,56,37,4
30,2,8,13,2,2,3,49,37,1
30,0,11,8,2,2,3,37,37,9
30,2,15,10,5,7,4,37,37,9
30,3,11,8,2,2,4,37,37,9
30,2,6,11,5,5,4,37,37,4
30,3,8,13,2,8,3,37,37,2
30,4,15,10,5,12,4,16,37,4
30,2,11,8,2,13,3,56,37,9
30,3,15,10,2,5,3,37,37,9
30,2,13,15,2,4,3,37,37,9
30,2,11,8,5,13,4,49,37,9
30,2,11,8,2,10,3,49,37,5
30,0,8,13,5,2,4,37,37,6
30,2,15,10,5,4,4,45,25,9
30,2,11,8,2,6,3,37,37,9
30,2,11,8,2,13,3,60,37,2
30,2,11,8,2,6,3,45,37,9
30,2,15,10,2,6,3,37,37,9
30,0,6,12,5,-2,4,37,37,9
30,2,8,13,2,8,3,37,37,9
30,2,3,6,5,4,4,37,37,8
30,2,11,8,2,2,3,51,37,4
30,2,11,8,2,13,3,49,37,4
30,0,8,13,5,9,4,37,37,9
30,2,6,12,5,8,4,14,37,0
30,2,11,8,2,2,3,37,37,9
30,2,11,8,2,6,3,37,37,9
30,2,3,6,2,7,3,27,27,9
30,3,6,11,2,4,3,49,37,9
30,2,11,8,5,4,4,49,37,9
30,2,15,10,2,7,3,45,37,9
30,3,11,8,2,10,3,49,37,9
30,2,11,8,2,6,3,37,37,4
30,2,15,10,0,2,3,24,37,9
30,2,6,11,2,10,3,37,37,9
30,2,6,11,2,13,3,25,37,9
30,2,6,11,2,4,3,37,37,9
30,0,11,8,5,-2,4,27,37,9
30,3,8,13,2,4,3,53,37,7
30,2,4,6,2,8,3,53,37,9
30,2,15,10,2,10,3,37,37,9
30,2,4,3,5,6,4,28,27,9
30,2,11,8,0,10,4,37,37,9
30,2,11,8,0,13,4,37,37,0
30,2,11,8,5,7,4,49,37,4
30,2,8,13,2,2,3,37,37,4
30,2,6,11,0,13,4,37,37,9
30,2,8,13,2,8,3,37,37,9
30,2,8,13,2,8,3,37,37,4
30,2,15,10,2,-2,3,37,37,4
30,2,15,10,0,2,4,37,37,4
30,2,11,8,2,6,3,37,37,5
30,2,15,10,2,10,3,54,37,9
30,2,3,6,2,2,3,37,37,9
30,2,15,10,2,10,3,37,37,4
30,2,11,8,5,2,5,37,37,9
30,2,11,8,2,2,3,53,37,9
30,3,11,8,5,7,4,24,37,9
30,0,6,12,2,12,3,45,37,6
30,2,11,8,5,4,4,56,37,4
30,2,5,5,0,13,4,37,37,9
30,2,15,10,4,13,5,49,37,9
30,0,13,15,2,8,3,37,37,9
30,2,8,13,5,5,4,37,37,9
30,2,15,10,5,2,4,37,26,9
30,2,15,10,2,13,3,49,37,9
30,2,11,8,2,13,3,25,37,4
30,2,8,13,5,8,4,23,37,9
30,0,6,11,2,6,3,37,37,9
30,2,8,13,5,10,4,37,37,9
30,2,11,8,0,6,4,37,37,9
30,2,11,8,5,7,4,23,37,9
30,2,11,8,5,6,4,37,37,9
30,3,6,11,2,10,3,46,37,4
30,2,8,13,2,8,3,49,37,9
30,2,11,8,2,6,3,53,37,7
30,2,11,8,5,6,4,56,37,9
30,2,15,10,5,2,4,46,37,9
30,4,15,10,2,-2,3,28,37,9
30,3,11,8,5,2,5,49,37,9
30,2,5,4,5,6,4,37,27,4
30,0,13,16,2,8,3,66,23,9
30,2,13,15,2,10,3,37,37,9
30,2,8,13,2,10,3,56,37,4
30,2,11,8,2,4,3,37,37,4
30,0,6,12,5,12,4,21,37,9
30,0,11,8,2,2,3,63,37,9
30,0,5,4,2,5,3,37,37,9
30,2,15,10,5,9,4,37,37,4
30,3,11,8,2,13,3,37,37,4
30,2,15,10,5,2,4,37,37,9
30,2,15,10,2,12,3,37,27,6
30,2,8,13,2,4,3,45,37,9
30,3,11,8,2,2,3,64,37,9
30,2,4,3,5,7,4,37,27,9
30,2,3,6,2,-2,3,37,28,4
30,2,15,10,2,-2,3,37,37,2
30,2,11,8,5,2,4,37,37,4
30,3,15,10,5,4,4,60,37,4
30,2,11,8,4,6,4,37,27,4
30,2,4,3,5,5,4,23,27,9
30,2,11,8,2,5,3,37,37,9
30,2,8,13,2,10,3,60,37,9
30,2,8,13,2,4,3,49,37,9
30,2,8,13,2,5,3,45,37,4
30,2,3,6,5,2,4,37,37,9
30,0,11,8,2,9,3,43,37,4
30,3,6,11,2,5,3,56,37,9
30,2,1,5,2,5,3,37,27,4
30,2,8,13,2,7,3,37,51,9
30,2,11,8,5,2,4,49,37,9
30,2,11,8,5,2,4,37,37,9
30,2,15,10,2,2,3,37,37,4
30,2,11,8,2,10,3,37,37,9
30,2,5,5,5,6,4,37,37,9
30,2,11,8,5,5,4,37,37,9
30,3,6,11,0,2,4,21,37,4
30,4,11,8,0,-2,4,37,37,9
30,3,6,12,2,2,3,45,37,7
30,0,8,13,2,2,3,51,37,7
30,3,11,8,5,2,4,49,37,9
30,4,9,17,2,4,3,53,37,0
30,2,5,4,5,2,5,37,37,4
30,2,11,8,5,10,4,37,37,9
30,2,4,3,2,6,3,37,27,9
30,2,11,8,2,4,3,37,37,4
30,2,11,8,0,2,5,53,37,4
30,0,15,10,5,12,4,37,37,9
30,2,11,8,5,5,5,45,37,4
30,2,11,8,5,7,4,37,37,9
30,2,15,10,5,2,4,49,37,4
30,3,11,8,2,4,3,49,37,9
30,2,11,8,5,-2,4,37,37,1
30,2,3,6,5,7,4,25,28,7
30,2,11,8,2,7,3,37,37,7
30,2,11,8,2,6,3,46,37,9
30,2,8,13,2,4,3,37,37,4
30,2,11,8,2,2,3,37,37,9
30,2,6,12,2,2,3,37,37,9
30,2,5,5,2,5,3,60,37,9
30,2,6,11,0,6,5,43,37,0
30,3,15,10,2,8,3,49,37,9
30,2,8,13,2,10,3,49,37,9
30,2,11,8,2,13,3,56,37,4
30,2,15,10,5,8,4,37,37,6
30,2,11,8,5,6,4,37,37,2
30,2,15,10,2,10,3,37,37,9
30,2,8,13,5,12,4,37,37,9
30,2,15,10,0,2,4,45,37,4
30,2,11,8,2,6,3,37,37,9
30,2,15,10,2,13,3,37,37,9
30,4,13,15,2,8,3,49,37,4
30,2,11,8,2,6,3,53,37,9
30,2,4,3,2,8,3,45,37,9
30,2,6,12,2,2,3,37,37,4
30,2,15,10,2,10,3,43,37,4
30,2,8,13,2,8,3,37,37,9
30,2,8,13,5,8,4,46,37,9
30,3,15,10,2,2,3,56,37,4
30,2,11,8,2,10,3,37,37,9
30,3,11,8,0,12,4,56,37,9
30,2,8,13,2,4,3,37,37,7
30,2,11,8,5,13,4,49,37,4
30,0,11,8,5,13,4,37,37,4
30,0,15,10,2,9,3,37,37,9
30,2,8,13,2,8,3,27,37,9
30,2,13,15,2,8,3,49,37,9
30,2,8,13,5,4,4,28,37,9
30,2,15,10,2,2,3,45,27,9
30,2,8,13,2,4,3,53,37,9
30,0,11,8,2,-2,3,37,37,2
30,2,3,6,2,6,3,37,37,9
30,2,11,8,2,13,3,45,37,9
30,2,15,10,2,2,3,37,37,9
30,2,8,13,2,4,3,49,37,9
30,2,15,10,5,8,4,37,37,9
30,2,11,8,2,6,3,37,37,9
30,2,15,10,5,-2,4,37,25,9
30,3,8,13,2,10,3,49,37,9
30,2,6,12,0,4,4,37,37,9
30,2,6,12,2,8,3,37,37,9
30,0,13,15,5,8,4,43,37,9
30,0,8,13,2,4,3,37,37,4
30,2,1,5,2,13,3,37,37,9
30,2,8,13,2,8,3,49,37,9
30,2,15,10,2,10,3,56,37,9
30,2,11,8,0,2,4,45,37,9
30,3,15,10,2,2,3,49,37,9
30,3,13,16,2,8,3,56,37,9
30,2,8,13,5,10,4,46,37,4
30,2,11,8,2,13,3,49,37,9
30,2,3,6,2,2,3,37,37,4
30,2,15,10,2,4,3,37,37,9
30,3,1,5,2,2,3,27,37,9
30,2,11,8,0,-2,4,37,37,9
30,2,15,10,2,-2,3,49,37,9
30,3,11,8,2,4,3,37,37,4
30,2,8,13,2,4,3,49,37,9
30,0,8,13,2,8,3,37,37,9
30,3,8,13,2,10,3,46,37,1
30,3,11,8,0,2,4,56,37,8
30,3,11,8,2,2,3,45,37,9
30,2,8,13,2,8,3,37,37,8
30,2,11,8,2,6,3,49,27,9
30,2,15,10,2,12,3,37,37,9
30,2,8,13,5,12,4,37,37,4
30,2,11,8,0,2,4,49,37,9
30,0,8,13,2,-2,3,37,37,9
30,2,3,6,5,2,4,37,37,4
30,2,11,8,5,7,4,66,37,9
30,2,11,8,2,-2,3,37,37,4
30,2,11,8,5,2,4,37,37,6
30,2,6,12,2,6,3,53,37,9
30,4,9,17,2,8,3,61,37,0
30,2,6,11,2,2,3,37,37,2
30,2,11,8,5,5,4,28,37,9
30,4,13,3,5,7,4,23,37,7
30,2,3,6,2,2,3,37,37,9
30,3,1,5,5,13,4,56,37,9
30,2,11,8,2,2,3,49,37,4
30,2,6,12,0,2,4,49,37,4
30,2,4,6,5,10,4,26,37,4
30,3,11,8,2,2,3,49,37,9
30,2,6,12,5,-2,4,28,37,4
30,2,8,13,2,2,3,46,37,9
30,0,13,15,2,8,3,66,37,9
30,2,8,13,5,8,4,37,37,6
30,2,11,8,2,-2,3,49,37,2
30,0,11,8,5,6,4,59,37,2
30,2,15,10,2,2,3,49,37,9
30,2,5,5,2,6,3,43,37,7
30,2,5,4,2,6,3,37,37,7
30,3,13,15,0,8,4,56,37,9
30,2,11,8,5,10,4,37,37,9
30,2,11,8,2,2,3,37,37,9
30,2,5,4,5,5,4,56,28,2
30,2,4,3,7,6,5,27,25,9
30,2,15,10,2,10,3,37,37,9
30,2,11,8,2,2,3,52,37,9
30,2,11,8,5,-2,4,37,37,9
30,2,15,10,2,4,3,37,37,4
30,2,15,10,2,7,3,37,37,4
30,2,11,8,2,2,3,37,37,4
30,2,8,13,2,4,3,37,37,9
30,2,4,6,5,10,4,49,37,4
30,2,8,13,2,8,3,26,37,9
30,2,3,6,7,7,4,28,28,9
30,2,11,8,5,7,4,37,37,9
30,2,15,10,2,4,3,37,37,2
30,0,11,8,2,9,3,53,37,3
30,2,15,10,2,2,3,49,37,9
30,2,11,8,2,4,3,37,37,9
30,2,15,10,2,7,3,49,37,4
30,2,15,10,2,-2,3,37,37,9
30,2,8,13,5,4,4,49,37,9
30,2,6,12,2,10,3,56,37,0
30,2,15,10,5,2,4,37,37,9
30,2,15,10,2,4,3,49,37,4
30,2,15,10,2,6,3,37,27,9
30,2,3,6,2,10,3,51,37,9
30,3,11,8,2,2,3,49,37,4
30,2,15,10,5,7,4,25,37,6
30,0,8,13,2,9,3,66,37,9
30,2,8,13,5,12,4,28,37,9
30,3,5,4,2,2,3,37,37,9
30,2,11,8,2,2,3,37,37,9
30,2,8,13,5,10,4,37,37,9
30,2,8,13,2,4,3,37,37,4
30,2,8,13,2,4,3,56,37,9
30,4,8,13,0,8,4,37,37,9
30,2,8,13,2,2,3,44,37,7
30,2,8,13,2,4,3,49,37,9
30,2,8,13,2,2,3,37,37,9
30,0,11,8,0,9,4,46,37,9
30,2,8,13,2,8,3,37,37,9
30,2,11,8,2,6,3,43,37,9
30,3,15,10,2,4,3,37,37,0
30,2,8,13,2,6,3,49,37,9
30,2,1,5,2,12,3,37,37,9
30,2,15,10,5,-2,4,37,37,9
30,2,15,10,2,10,3,53,37,9
30,2,15,10,2,2,3,37,37,4
30,2,15,10,2,12,3,37,37,6
30,2,8,13,2,10,3,37,37,9
30,2,5,4,0,13,5,21,37,9
30,0,13,16,2,8,3,37,37,9
30,3,6,12,2,10,3,37,37,9
30,2,15,10,7,6,4,37,37,9
30,2,15,10,0,2,4,65,37,9
30,2,15,10,2,5,3,37,27,9
30,2,11,8,2,6,3,37,37,4
30,2,11,8,0,4,4,49,37,9
30,2,11,8,5,8,4,43,37,9
30,2,15,10,2,13,3,37,37,4
30,3,5,5,5,2,5,46,37,4
30,2,8,13,2,10,3,37,37,9
30,2,15,10,2,6,3,37,37,9
30,3,5,5,2,2,3,56,37,9
30,2,1,5,2,10,3,37,37,4
30,2,6,11,2,2,3,37,27,9
30,2,8,13,5,4,4,53,37,9
30,2,11,8,5,2,5,37,37,7
30,0,15,10,2,9,3,63,37,5
30,2,15,10,2,2,3,37,37,4
30,2,6,11,7,2,4,37,37,4
30,2,8,13,2,4,3,45,37,9
30,2,11,8,2,-2,3,27,37,4
30,2,11,8,5,7,4,43,37,2
30,2,11,8,2,2,3,45,37,4
30,2,11,8,2,6,3,37,37,9
30,2,4,3,2,5,3,45,27,4
30,2,8,13,5,-2,4,49,37,4
30,2,13,16,2,8,3,49,37,4
30,2,8,13,2,8,3,37,37,9
30,2,11,8,5,6,4,37,37,9
30,2,11,8,2,13,3,45,37,9
30,2,8,13,0,6,4,37,37,9
30,2,8,13,5,2,4,37,37,9
30,2,11,8,2,2,3,37,37,9
30,0,11,8,0,8,5,26,37,9
